bismuth oxyhydrate,oxihidrato de bismuto,
bismuth oxinitrate,oxinitrato de bismuto,
bismuth pentafluoride,pentafluoruro de bismuto,
bismuth pentoxide,pentóxido de bismuto,
bismuth phosphate,fosfato de bismuto,
bismuth potassium iodide,yoduro de bismuto y potasio,
"bismuth salicylate, basic",salicilato básico de bismuto,
bismuth selenide,seleniuro de bismuto,
bismuth stannate,estannato de bismuto,
bismuth subcarbonate,subcarbonato de bismuto,
bismuth subchloride,subcloruro de bismuto,
bismuth subgallate,subgalato de bismuto,
bismuth subnitrate,subnitrato de bismuto,
bismuth subsalicylate,subsalicilato de bismuto,
bismuth sulfate,sulfato de bismuto,
bismuth sulfide,sulfuro de bismuto,
bismuth tannate,tanato de bismuto,
bismuth telluride,telururo de bismuto,
bismuth tetraoxide,tetraóxido de bismuto,
bismuth tribromide,tribromuro de bismuto,
bismuth trichloride,tricloruro de bismuto,
bismuth trihydrate,trihidrato de bismuto,
bismuth trihydroxide,trihidróxido de bismuto,
bismuth triiodide,triyoduro de bismuto,
bismuth trinitrate,trinitrato de bismuto,
bismuth trioxide,trióxido de bismuto,
bismuth trisulfide,trisulfuro de bismuto,
bismuth tritelluride,tritelururo de bismuto,
bismuth yellow,amarillo de bismuto,
"p-bis(2,5(5-a-nap hthyloxazolyl)benzene","p-bis(2,5(5-a-naftiloxazolil)benceno",
bis(3-nitrophenyl)disulfide,disulfuro de bis (3-nitrofenilo),
bisphenol A,bisfenol A,
"1,4-bis-2(5-phenyloxazoyl)benzene","1,4-bis-2(5-feniloxazolil)-benceno",
bis(tetrachloroethyl)disulfide,disulfuro de bis(tetracloroetilo),
bis(tribromophenoxy)ethane,bis(tribromofenoxi)etano,
bis(tri-n-butyltin)oxide,óxido de bis(tri-n-butilestaño,
bis(trichlorosilyl)ethane,bis(triclorosilil)etano,
bistridecyl phthalate,flalato de bistridecilo,
bis(trimethylsilyl)trifluoroacetamide,bis(tri-metilsilil)trifluoroacetamida,
bithionol,bitionol,
"4,4'bí-o-tolylene diisocyanate","diisocianato de 4,4'bí-o-tolileno",
bitter almond oil,aceite de almendras amargas,
bitters,aguas madres amargas,
bitrex,bitrex,
bitumen,betún,
bituminous coal,carbón bituminoso,
biuret,biuret,
bixin,bixina,
"black, aniline",negro de anilina,
black antimony,negro de antimonio,
black ash,ceniza negra,
blackbody,cuerpo negro,
"black, bone",negro de huesos,
black cyanide,cianuro negro,
black lead,plomo negro,
Black Leaf 40,Black Leaf 40,
black liquor,licor negro,
black oil,aceite negro,
black phosphorus,fósforo negro,
black plate,lámina negra,
"black, platinum",negro de platino,
black powder,pólvora negra,
black rouge,rojo de pulir negro,
black sand,arena negra,
blackstrap,mieles pobres,
Bladen,Bladen,
Blaise reaction,reacción de Blaise,
Blanc (chloromethylation) reaction,reacción de Blanc (clorometilación),
Blanc reaction-Blanc rule,reacción Blanc-regla Blanc,
blanc fixe,blanco fijo,
blanch,escaldar,
blank,blanco,
blast furnace,altos hornos,
blast-furnace gas,gas de altos hornos,
blasting agent,explosivo,
blasting gelatin,gelatina explosiva,
blasting powder,polvo detonante,
bleach,blanqueo,
bleaching assistant,auxiliar del blanqueo,
bleach liquor,líquido de blanqueo,
bleed,sangrado,
blend,combinación,
bleomycin,bleomicina,
blister copper,cobre vesicular,
blister gas,gas vesicular,
blister packaging,envasado con ampollas,
block,bloque,
block polymer,polímero de bloques,
blood,sangre,
bloom,efloramiento,
blowing agent,agente soplador,
blown asphalt,asfalto de soplado,
blown molding,moldeo por insuflación de aire comprimido,
blown oil,aceite soplado,
blue copperas,caparrosa azul,
blue cross gas,gas cruzado azul,
blue gas,gas azul,
blue lead,plomo azul,
blueprint,cianografia,
blue verdigris,cardenillo azul,
blue vitriol,azul vitriolo,
blush,rubor,
BOD,DBO,
body,cuerpo,
Bodroux-Chichibabin aldehyde synthesis,sin-tesis de aldehídos de Bodroux-Chichi-babin,
Bodroux-reaction,reacción Bodroux,
Boeseken's method,método Boeseken,
Bogert-Cook synthesis,síntesis de Bogert-Cook,
boghead coal,carbón de boghead,
Bohn-Schmidt reaction,reacción de Bohn-Schmidt,
boiled oil,aceite cocido,
boiler scale,incrustraciones de calderas,
boiling point,punto de ebullición,
bomb,bomba,
bombardment,bombardeo,
"bond, chemical",enlace quimico,
bone ash,ceniza de huesos,
bone black,negro de huesos,
bone china,porcelana de china de huesos,
bone meal,alimento de hueso,
bone oil,aceite de huesos,
bone phosphate,fosfato de huesos,
bone seeker,buscador de huesos,
bone tallow,sebo de huesos,
BON maroon,castaño BON,
BON red,rojo BON,
Boord olefin synthesis,sintesis de olefina de Boord,
boort,diamante boort,
boracic acid,ácido borácico,
boral,boral,
borane,borano,
borax,bórax,
borax anhydrous,bórax anhidro,
borax pentahydrate,bórax pentahidratado,
borazole,borazol,
Borcher's metal,metal de Borcher,
Bordeaux mixture,caldo bordelés,
boric acid,ácido bórico,
boric acid esters,éster del ácido bórico,
"boric acid, ortho",ácido orto-bórico,
boric anhydride,anhidrido bórico,
boric oxide,óxido bórico,
boride,boruro,
borneol,borneol,
bornyl acetate,acetato de bornilo,
bornyl alcohol,alcohol bornilico,
bornyl formate,formiato de bornilo,
bornyl isovalerate,isovalerianato de bornilo,
boroethane,boroetano,
boron,boro,
boron-10,boro 10,
boron alloy,aleación de boro,
boron bromide,bromuro de boro,
boron carbide,carburo de boro,
boron chloride,cloruro de boro,
boron fiber,fibra de boro,
boron fluoride,fluoruro de boro,
boron fuel,combustible de boro,
boron nitride,nitruro de boro,
boron oxide,óxido de boro,
boron phosphate,fosfato de boro,
boron phosphide,fosfuro de boro,
boron steel,acero al boro,
boron tribromide,tribromuro de boro,
boron trichloride,tricloruro de boro,
boron trifluoride,trifluoruro de boro,
boron trifluoride etherate,eterato de trifluoruro de boro,
boron trifluoride-methanol,trifluoruro de boro-metanol,
boron trifluoride monethylamine,trifluoruro de boro-monoetilamina,
borophosphoric acid,Acido borofosfórico,
borosilicate glass,vidrio de borosilicato,
borotungstic acid,ácido borotungstático,
Borsche-Drechsel cyclization,ciclización Borsche-Drechsel,
Bosch-Meiser urea process,proceso urea de Bosch-Meiser,
botulism,botulismo,
bound water,agua ligada,
Bouveault aldehyde synthesis,síntesis de aldehidos de Bouveault,
Bouveault-Blanc reduction,reducción Bouveault-Blanc,
Boyle's law,ley de Boyle,
brackish water,agua salobre,
Bradsher reaction,reacción Bradsher,
brake fluid,liquido de frenos,
branched chain,cadena ramificada,
bran oil,aceite de salvado,
brasilin,brasilina,
brass,latón,
brassidic acid,ácido brasidico,
von Braun reaction,reacción de von Braun,
Brazil wax,cera del Brasil,
brazing,broncesoldadura,
Bredt's rule,ley de Bredt,
breeder,reactor generador,
breeze,cisco,
Brestan,Brestan,
bretonite,bretonita,
brewing,fermentación de cerveza,
Brewster process,proceso Brewster,
"brick, refractory",ladrillo refractario,
bridge,puente,
brightener,abrillantador,
,,
bright stock,lubricante de petróleo residual,
brilliant crocein,croceina brillante,
brilliant green,verde brillante,
brilliant toning red amine,amina de tono rojo brillante,
brimstone,piedra de azufre,
brine,saladar,
Brinell hardness,dureza Brinell,
brisance,potencia rompedora,
Britannia metal,metal britania,
Brix degree,grado Brix,
Broenner acid,ácido de Broenner,
bromacil,bromacil,
bromal,bromal,
bromcresol green,verde de bromocresol,
bromcresol purple,púrpura de bromocresol,
bromelin,bromelina,
bromeosin,bromeosma,
bromic acid,ácido brómico,
brominated camphor,alcanfor bromado,
bromine,bromo,
bromine azide,azida de bromo,
bromine chloride,cloruro de bromo,
bromine cyanide,cianuro de bromo,
bromine iodide,yoduro de bromo,
bromine pentafluoride,pentafluoruro de bromo,
bromine trifluoride,trifluoruro de bromo,
bromine water,agua de bromo,
"bromlost, blister gas",gas vesicular,
N-bromoacetamide,N-bromoacetamida,
bromoacetic acid,ácido bromoacético,
bromoacetone,bromoacetona,
bromoacetone cyanohydrin,cianhidrina de la bromoacetona,
bromoallylene,bromoalileno,
4-bromoaniline,4-bromoanilina,
5-bromoanthranflic acid,ácido 5-bromoantranilico,
bromoauric acid,ácido bromoáurico,
p-bromobenzaldehyde,p-bromobenzaldehido,
bromobenzene,bromobenceno,
p-bromobenzenesulfonic acid,Acido p-bromobencenosulfónico,
p-bromobenzoic acid,ácido p-bromobenzoico,
o-bromobenzyl cyanide,cianuro de o-bromobencilo,
1-bromobutane,1-bromobutano,
2-bromobutane,2-bromobutano,
5-bromo-3-sec-butyl-6-methyluracil,5-bromo-3-sec-butil-6-metiluracilo,
a-bromobutyric acid,ácido a-bromobutirico,
bromocarnallite,bromocarnalita,
"3-bromo-l-chloro-5,6-dimethylhydantoin","3-bromo-l-cloro-5,5-dimetilhidantoina",
sym-bromochloroethane,sim-bromocloroetano,
bromochloromethane,bromoclorometano,
1-bromo-3-chloropropane,1-bromo-3-cloropropano,
"2-bromo-2-chloro-1,1,1-trifluoroethane","2-bromo-2-cloro-1,1,1-trifluoroetano",
2-bromo-a-cyanotoluene,2-bromo-a-cianotolueno,
bromocyclopentane,bromociclopentano,
1-bromododecane,1-bromododecano,
bromoethane,bromoetano,
2-broromoethyl alcohol,alcohol 2-bromoetilico,
2-bromoethylamine hydrobromide,bromhidrato de 2-bromoetilamina,
bromoethyl chlorosulfonate,clorosulfonato de bromoetilo,
p-bromofluorobenzene,p-bromofluobenceno,
bromoform,bromoformo,
1-bromohexane,1-bromohexano,
bromol,bromol,
bromomethane,bromometano,
bromomethylethyl ketone,bromometiletil cetona,
a-bromonaphthalene,a-bromonaftaleno,
1-bromo-2-naphthol,1-bromo-2-naftol,
2-bromopentane,2-bromomntano,
bromopheniramine maleate,maleato de bromofeniramina,
p-bromophenol,p-bromofenol,
bromophenol blue,azul de bromofenol,
o-bromophenylacetonitrile,o-bromofenilacetonitrilo,
2-bromo-4-phenylphenol,2-bromo-4-fenilfenol,
bromophosgene,bromofosgeno,
bromopicrin,bromopicrina,
3-bromopropene,3-bromopropeno,
a-bromopropionic acid,ácido a-bromopropiónico,
3-bromo-l-propyne,3-bromo-l-propino,
2-bromopyridine,2-bromopiridina,
3-bromopyridine,3-bromopiridina,
5-bromosalicylhydroxamic acid,ácido 5-bromosalicilhidroxámico,
?-bromostyrene,?-bromoestireno,
bromosuccinic acid,ácido bromosuccínico,
N-bromosuccinimide,N-bromosuccinimida,
4-bromothiophenol,4-bromotiofenol,
a-bromotoluene,a-bromotolueno,
p-bromotoluene,p-bromotolueno,
bromotrichloromethane,bromotriclorometano,
bromotrifluoroethylene,bromotrifluoretileno,
bromotrifluoromethane,bromotrifluormetano,
bromothymol blue,azul de bromotimol,
bromphenol blue,azul de bromofenol,
bronze,bronce,
bronze blue,azul de bronce,
bronze orange,anaranjado de bronce,
bronzing liquid,liquido bronceante,
brosylate ester,éster de brosilato,
broth,caldo de cultivo,
Brownian movement,movimiento browniano,
browning reaction,reacción de Maillard,
brucine,brucina,
brucite,brucita,
B-stage resin,resina de fase B,
Bucherer reaction,reacción de Bucherer,
Bucherer-Bergs reaction,reacción de Bucherer-Bergs,
Bucherer carbazole synthesis,sintesis de carbazol de Bucherer,
Buchner-Curtius-Schlotterbeck reaction,reacción de Buchner-Curtius-Schlotterbeck,
Buchner method of ring enlargement,método de agrandamiento de anillos Buchner,
buclizine hydrochloride,clorhidrato de buclicina,
bucket elevator,elevador,
buffer,tampón,
bufotenine,bufotenine,
builder detergent,mejorador de detergente,
bulan,bulano,
bulk density,densidad global,
bunamiodyl,bunamiodilo,
buna rubbers,cauchos buna,
bunker fuel oil,aceite combustible bunker,
burette,probeta,
Burgundy pitch,pez Borgoña,
burlap,tela de yute,
burnable poison,veneno combustible,
burnt lime,cal quemada,
burnt sienna,siena quemada,
burnt umber,sombra quemada,
burr mill,molino de piedra,
bushy stunt virus,virus del raquitismo matoso,
"1,3-butadiene","1,3-butadieno",
butadiene-acrylonitrile copolymer,copolimero butadieno-acrilonitrilo,
butadiyne,butadiino,
butaldehyde,butaldehido,
butanal,butanal,
butane,butano,
butanedial,butanodial,
"1,4-butanedicarboxylic acid","ácido 1,4-butanodicarboxilico",
butanedioic anhydride,anhidrido butanodioico,
"1,3-butanedial","1,3-butanodiol",
"1,4-butanedial","1,4-butanodiol",
"2,3-butanedial","2,3-butanodiol",
butanediolamine,butanodiolamina,
butanedione,butanodiona,
"2,3-butanedione oxime thiosemicarbazone","tiosemicarbazona de la 2,3-butanodionoxima",
butane dioxime,butanodioxima,
butanenitrile,butanonitrilo,
1-butanethiol,1-butanotiol,
2-butanethiol,2-butanotiol,
"1,2,4-butanetriol","1,2,4-butanoriol",
butanoic acid,ácido butanoico,
1-butanol,1-butanol,
2-butanol acetate,acetato de 2-butanol,
2-butanone,2-butanona,
butanoyl chloride,cloruro de butanoilo,
2-butehal,2-butehal,
butene-1,buteno-1,
cis-butene-2,cis-buteno-2,
trans-butene-2,trans-buteno-2,
trans-butenedioic acid,Acido trans-butenodioico,
"2-butene-1,3-diol","2-buteno-1,3-diol",
butenoic acid,ácido butenoico,
3-buten-2-one,3-buten-2-ona,
butesin,butesina,
butethal,butethal,
butethamine hydrochloride,clorhidrato de butethamina,
butonate,butonato,
butopyronoxyl,butopironoxilo,
2-butoxyethanol,2-butoxietanol,
2-(2-butoxyethoxy)ethyl thiocyanate,tiocianato de 2-(2-butoxietoxi)etilo,
1-butoxyethoxy-2-propanol,1-butoxietoxi-2-propanol,
butoxyethyl laurate,laurato de butoxietilo,
butoxyethyl oleate,oleato de butoxietilo,
butoxyethyl stearate,estearato de butoxietilo,
p-butoxyphenol,p-butoxifenol,
butoxy polypropylene glycol,butoxipropilenglicol,
n-butoxypropanol,n-butoxipropanol,
?-butoxy-a'-thiocyanodiethyl ether,?-butoxi-a'-tiocianodietiléter,
butoxytriglycol,butoxitriglicol,
butter,mantequilla,
buttercup yellow,amarillo botón de oro,
butterfat,grasa de mantequilla,
butter yellow,amarillo mantequilla,
butyl,butilo,
n-butyl acetate,acetato de n-butilo,
sec-butyl acetate,acetato de butilo-sec,
tert-butyl acetate,acetato de terc-butilo,
butyl acetoacetate,acetoacetato de butilo,
butyl acetoxystearate,acetoxiestearato de butilo,
butyl acetyl ricinoleate,acetilrricinoleato de butilo,
n-butyl acid phosphate,fosfato ácido de n-butilo,
N-tert-butylacrylamide,N-terc-butilacrilamida,
n-butyl acrylate,acrilato de n-butilo,
tert-butyl acrylate,acrilato de terc-butilo,
n-butyl alcohol,alcohol butilico-n,
sec-butyl alcohol,alcohol sec-butilico,
tert-butyl alcohol,alcohol terc-butilico,
n-butyl aldehyde,n-butilaldehido,
n-butylamine,n-butilamina,
sec-butylamine,sec-butilamina,
tert-butylamine,terc-butilamina,
butyl-o-aminobenzoate,o-aminobenzoato de butilo,
n-butyl-p-aminobenzoate,p-aminobenzoato de n-butilo,
N-n-butylaminoethanol,N-n-butilaminoetanol,
tert-butylaminoethyl methacrylate,metacrilato de terc-butilaminoetilo,
N'-n-butyl-3-amino-4-methoxybenzenesulfonamide,N'-n-butil-3-amino-4-metoxibencenosulfonamida,
N-n-butylaniline,N-n-butilanilina,
butyl anthranilate,antranilato de butilo,
2-tert-butylanthraquinone,2-terc-butilantraquinona,
butylated hydroxyanisole,hidroxianisol butilado,
butylated hydroxytoluene,hidroxitolueno butilado,
n-butylbenzene,n-butilbenceno,
sec-butylbenzene,sec-butilbenceno,
tert-butylbenzene,terc-butilbenceno,
butylbenzenesulfonamide,butilbencenosulfonamida,
butyl benzoate,benzoato de butilo,
N-tert-butyl-2-benzothiazolesulfenamide,N-terc-butil-2-benzotiazolsufenamida,
butyl benzyl phthalate,ftalato de butilbencilo,
butyl benzyl sebacate,sebacato mixto de butilo y bencilo,
butyl borate,borato de butilo,
n-butyl bromide,bromuro de n-butilo,
sec-butyl bromide,bromuro de sec-butilo,
butyl butanoate,butanoato de butilo,
n-butyl butyrate,butirato de n-butilo,
n-butyl carbinol,n-butilcarbinol,
sec-butyl carbinol,sec-butilcarbinol,
"butyl ""Carbitol""","butil ""Carbitol""",
"butyl ""Carbitol"" acetate","acetato del butil ""Carbitol""",
p-tert-butylcatechol,p-terc-butilcatecol,
"butyl ""Cellosolve""","butil ""Cellosolve""",
"butyl ""Cellosolve"" acetate","acetato de butil ""Cellosolve""",
butyl chloral hydrate,hidrato de butilcloral,
n-butyl chloride,cloruro de n-butilo,
sec-butyl chloride,cloruro de sec-butilo,
tert-butyl chromate,cromato terc-butílico,
butyl citrate,citrato de butilo,
6-tert-butyl-m-cresol,6-terc-butil-m-cresol,
butyl crotonale,carbonato de butilo,
butyl cyclohexyl phthalate,ciclohexilftalato de butilo,
butyl decyl phthalate,decilftalato de butilo,
n-butyldiamylamine,n-butildiamilamina,
n-butyldichiorarsine,n-butildicloroarsina,
butyl dichiorophenoxyacetate,diclorofenoxiacetato de butilo,
"1-n-butyl-3-(3,4-dichlorophenyl)-1-metbylurea","1-n-butil-3-(3,4-diclorofenil)-1-metilurea",
n-butyl diethanolamine,n-butildietanolamina,
tert-butyldiethanolamine,terc-butildietanolamin,
n-butyl diethyl malonate,dietilmalonato de n-butilo,
butyl diglycol carbonate,carbonato de butilo y diglicol,
butyl diglyme,butil diglime,
"4-tert-butyl-1,2-dihydroxybenzene","2-dihidroxibenceno, 4-terc-butyl-1",
"Butyl ""Dioxitol""","butilo ""Dioxitol""",
"4-butyl-1,2-diphenyl-3,5-pyrazolidinedione","4-butil-1,2-difenil-3,5-pirazolidindiona",
butyl dodecanoate,dodecanoato de butilo,
butylene,butileno,
butylene dimethacrylate,dimetacrilato de butileno,
"1,3-butylene glycol","1,3-butilenglicol",
"1,4-butylene glycol","1,4-butilenglicol",
"2,3-butylene glycol","2,3-butilenglicol",
"1,2-butylene oxide","óxido de 1,2-butileno",
"2,3-butylene oxide","óxido de 2,3-butileno",
butyl epoxystearate,epoxiestearato de butilo,
n-butylethanolanrine,n-butiletanolamina,
butyl ether,éter butílico,
butylethylacetaldehyde,butilacetaldehído,
5-butyl-5-ethylbarbituric acid,ácido 5-butil-5-etilbarbitúrico,
